customer_id,customer_name,segment,payment_terms,channel,city,signup_date
7608,Matthew Kim,Retail,Immediate,In-Store,Beaverton,2024-08-30
7609,MIA ANDERSON ,Retail,Immediate,In-Store,Portland,2023-11-19
7610,Christopher Smith,Retail,Immediate,In-Store,Portland,2023-03-22
7611,Sophia Taylor,Retail,Immediate,In-Store, portland,2022-10-01
7612,Michael Garcia,Retail,Immediate,In-Store,Portland,2023-03-16
7613,Emma Brown,Retail,Immediate,In-Store,Portland,2024-08-02
7614,DANIEL NGUYEN ,Retail,Immediate,In-Store,Portland,2022-02-18
7615,Robert Patel,Retail,Immediate,In-Store,Bend,2025-09-27
7616,Noah Wilson,Retail,Immediate,In-Store,Portland,2025-11-06
7617,Grace Kim,Retail,Immediate,In-Store,Portland,2024-02-15
7618,HANNAH WILLIAMS ,Retail,Immediate,In-Store,Portland,2023-11-27
7619,Mason Miller,Retail,Immediate,In-Store,Portland,2024-05-29
7620,Joseph Brown,Retail,Immediate,In-Store,Portland,2025-07-26
7621,Liam Jones,Retail,Immediate,In-Store,Portland,2025-07-18
7622,Ethan Nguyen,Retail,Immediate,In-Store,Portland,2023-05-07
7623,Isabella Patel,Retail,Immediate,In-Store,Portland,2023-10-02
7624,Olivia Anderson,Retail,Immediate,In-Store,Vancouver,2024-04-08
7625,Michael Kim,Retail,Immediate,In-Store,Seattle,2023-11-29
7626,Isabella Nguyen,Retail,Immediate,In-Store,Portland,2025-12-06
7627,Joseph Patel,Retail,Immediate,In-Store,Portland,2025-05-24
7628,Michael Garcia,Retail,Immediate,In-Store,Portland,2022-02-19
7629,ASHLEY DAVIS ,Retail,Immediate,In-Store,Eugene,2024-07-08
7630,Jessica Anderson,Retail,Immediate,In-Store,Corvallis,2022-11-08
7631,ISABELLA PATEL ,Retail,Immediate,In-Store, portland,2024-06-02
7632,Noah Brown,Retail,Immediate,In-Store,Beaverton,2023-12-17
7633,Noah Lee,Retail,Immediate,In-Store,Portland,2022-10-27
7634,William Davis,Retail,Immediate,In-Store,Portland,2022-10-28
7635,Daniel Kim,Retail,Immediate,In-Store, portland,2022-07-25
7636,James Patel,Retail,Immediate,In-Store,Eugene,2025-03-13
7637,David Thomas,Retail,Immediate,In-Store, portland,2022-05-09
7638,Ethan Garcia,Retail,Immediate,In-Store,Eugene,2022-11-24
7639,EMMA GARCIA ,Retail,Immediate,In-Store,Portland,2025-05-30
7640,WILLIAM CARTER ,Retail,Immediate,In-Store,Salem,2022-04-24
7641,Noah Martin,Retail,Immediate,In-Store,Portland,2025-10-05
7642,Madison Williams,Retail,Immediate,In-Store,Portland,2022-10-02
7643,Lucas Garcia,Retail,Immediate,In-Store,Portland,2025-06-09
7644,Ashley Lee,Retail,Immediate,In-Store,Portland,2022-10-09
7645,Daniel Anderson,Retail,Immediate,In-Store,Portland,2024-05-06
7646,JESSICA BROWN ,Retail,Immediate,In-Store,Salem,2024-07-13
7647,Olivia Wilson,Retail,Immediate,In-Store,Portland,2024-01-31
7648,Emma Jones,Retail,Immediate,In-Store,Hillsboro,2024-10-26
7649,Grace Smith,Retail,Immediate,In-Store,Eugene,2022-09-16
7650,Mia Nguyen,Retail,Immediate,In-Store, eugene,2023-04-07
7651,Isabella Moore,Retail,Immediate,In-Store,Salem,2023-05-30
7652,OLIVIA ANDERSON ,Retail,Immediate,In-Store,Portland,2022-11-16
7653,JESSICA WILLIAMS ,Retail,Immediate,In-Store,Portland,2023-10-31
7654,Ashley Patel,Retail,Immediate,In-Store, portland,2024-12-14
7655,Christopher Martin,Retail,Immediate,In-Store,Portland,2025-11-06
7656,Joseph Smith,Retail,Immediate,In-Store,Vancouver,2023-01-08
7657,Mia Carter,Retail,Immediate,In-Store,Portland,2024-09-23
7658,Mia Taylor,Retail,Immediate,In-Store,Eugene,2025-10-20
7659,Chloe Wilson,Retail,Immediate,In-Store,Vancouver,2022-05-30
7660,Grace Moore,Retail,Immediate,In-Store, portland,2024-06-29
7661,David Lee,Retail,Immediate,In-Store,Lake Oswego,2022-03-08
7662,David Wilson,Retail,Immediate,In-Store,Gresham,2025-09-13
7663,James Taylor,Retail,Immediate,In-Store,Portland,2025-03-04
7664,David Nelson,Retail,Immediate,In-Store,Portland,2025-12-27
7665,Mason Miller,Retail,Immediate,In-Store,Portland,2024-07-08
7666,Lucas Nelson,Retail,Immediate,In-Store,Portland,2025-07-31
7667,CHLOE TAYLOR ,Retail,Immediate,In-Store,Hillsboro,2022-02-22
7668,LUCAS NELSON ,Retail,Immediate,In-Store,Seattle,2025-04-22
7669,Emma Davis,Retail,Immediate,In-Store,Eugene,2023-11-21
7670,Joseph Miller,Retail,Immediate,In-Store,Lake Oswego,2023-08-18
7671,Matthew Jones,Retail,Immediate,In-Store,Salem,2022-04-19
7672,Andrew Wilson,Retail,Immediate,In-Store,Portland,2024-12-15
7673,Andrew Wilson,Retail,Immediate,In-Store,Beaverton,2025-12-03
7674,Sarah Carter,Retail,Immediate,In-Store,Portland,2024-05-20
7675,Jessica Patel,Retail,Immediate,In-Store,Portland,2022-11-06
7676,Mia Johnson,Retail,Immediate,In-Store,Portland,2024-03-25
7677,Ashley Brown,Retail,Immediate,In-Store,Portland,2024-12-25
7678,Sophia Taylor,Retail,Immediate,In-Store, portland,2024-08-14
7679,Olivia Lee,Retail,Immediate,In-Store,Eugene,2025-02-07
7680,Chloe Kim,Retail,Immediate,In-Store,Portland,2024-08-10
7681,Ashley Carter,Retail,Immediate,In-Store,Lake Oswego,2025-04-29
7682,Ethan Taylor,Retail,Immediate,In-Store,Portland,2025-01-31
7683,LIAM THOMAS ,Retail,Immediate,In-Store,Portland,2025-12-19
7684,Isabella Brown,Retail,Immediate,In-Store,Eugene,2024-09-13
7685,Noah Brown,Retail,Immediate,In-Store,Portland,2022-07-31
7686,James Thomas,Retail,Immediate,In-Store, gresham,2022-05-31
7687,Mason Davis,Retail,Immediate,In-Store,Portland,2022-08-16
7688,Ethan Lee,Retail,Immediate,In-Store,Portland,2023-05-25
7689,EMMA CARTER ,Retail,Immediate,In-Store,Portland,2024-03-08
7690,Christopher Nguyen,Retail,Immediate,In-Store,Portland,2024-02-27
7691,Mason Brown,Retail,Immediate,In-Store,Portland,2024-08-01
7692,Isabella Patel,Retail,Immediate,In-Store,Portland,2023-05-20
7693,Lucas Thomas,Retail,Immediate,In-Store,Corvallis,2022-10-02
7694,William Smith,Retail,Immediate,In-Store,Beaverton,2023-01-13
7695,Joseph Johnson,Retail,Immediate,In-Store,Portland,2023-08-20
7696,Isabella Brown,Retail,Immediate,In-Store,Portland,2022-10-24
7697,JAMES MOORE ,Retail,Immediate,In-Store,Portland,2024-11-16
7698,Christopher Smith,Retail,Immediate,In-Store,Lake Oswego,2024-08-03
7699,Hannah Garcia,Retail,Immediate,In-Store,Portland,2023-01-22
7700,David Anderson,Retail,Immediate,In-Store,Beaverton,2024-02-24
7701,Grace Jones,Retail,Immediate,In-Store,Corvallis,2024-05-11
7702,Mia Lee,Retail,Immediate,In-Store,Corvallis,2022-02-17
7703,Sophia Wilson,Retail,Immediate,In-Store, gresham,2024-09-18
7704,Daniel Nguyen,Retail,Immediate,In-Store,Portland,2024-07-20
7705,DAVID THOMAS ,Retail,Immediate,In-Store,Portland,2022-11-29
7706,Grace Nelson,Retail,Immediate,In-Store,Gresham,2023-06-15
7707,William Thomas,Retail,Immediate,In-Store,Portland,2023-09-15
7708,William Kim,Retail,Immediate,In-Store,Bend,2024-09-05
7709,William Johnson,Retail,Immediate,In-Store,Tigard,2023-09-01
7710,Ava Martin,Retail,Immediate,In-Store,Vancouver,2024-08-03
7711,Emily Patel,Retail,Immediate,In-Store,Hillsboro,2022-11-03
7712,Ava Williams,Retail,Immediate,In-Store,Eugene,2023-12-31
7713,Liam Nguyen,Retail,Immediate,In-Store,Portland,2023-03-22
7714,James Nguyen,Retail,Immediate,In-Store,Lake Oswego,2025-02-11
7715,Emily Johnson,Retail,Immediate,In-Store,Portland,2025-02-28
7716,Jessica Nelson,Retail,Immediate,In-Store, hillsboro,2024-01-22
7717,WILLIAM NELSON ,Retail,Immediate,In-Store,Gresham,2024-12-16
7718,EMILY LEE ,Retail,Immediate,In-Store,Portland,2022-01-13
7719,Liam Patel,Retail,Immediate,In-Store,Portland,2025-04-22
7720,Ava Jones,Retail,Immediate,In-Store,Seattle,2025-08-30
7721,Madison Taylor,Retail,Immediate,In-Store,Seattle,2023-11-04
7722,Matthew Williams,Retail,Immediate,In-Store,Eugene,2022-05-26
7723,Emma Taylor,Retail,Immediate,In-Store,Corvallis,2022-03-04
7724,Daniel Nguyen,Retail,Immediate,In-Store,Portland,2024-04-05
7725,Ava Patel,Retail,Immediate,In-Store,Eugene,2025-09-28
7726,Emily Williams,Retail,Immediate,In-Store,Portland,2024-01-31
7727,Liam Smith,Retail,Immediate,In-Store,Portland,2025-08-28
7728,SARAH ANDERSON ,Retail,Immediate,In-Store,Portland,2022-10-04
7729,Emma Jones,Retail,Immediate,In-Store,Portland,2024-07-27
7730,Michael Moore,Retail,Immediate,In-Store,Beaverton,2023-12-18
7731,Ashley Moore,Retail,Immediate,In-Store,Portland,2025-08-01
7732,Ethan Johnson,Retail,Immediate,In-Store,Portland,2023-07-27
7733,Olivia Williams,Retail,Immediate,In-Store,Tigard,2023-01-25
7734,Lucas Garcia,Retail,Immediate,In-Store,Portland,2025-10-28
7735,Lucas Martin,Retail,Immediate,In-Store,Portland,2025-09-10
7736,Mason Smith,Retail,Immediate,In-Store,Portland,2022-09-16
7737,Daniel Carter,Retail,Immediate,In-Store,Hillsboro,2024-01-17
7738,Isabella Davis,Retail,Immediate,In-Store,Portland,2025-09-18
7739,Liam Wilson,Retail,Immediate,In-Store,Portland,2022-12-26
7740,William Kim,Retail,Immediate,In-Store,Portland,2025-09-15
7741,WILLIAM MOORE ,Retail,Immediate,In-Store,Beaverton,2022-01-19
7742,Ava Moore,Retail,Immediate,In-Store,Portland,2024-07-14
7743,Jessica Lee,Retail,Immediate,In-Store,Portland,2024-02-12
7744,Noah Kim,Retail,Immediate,In-Store,Corvallis,2023-09-27
7745,Sophia Brown,Retail,Immediate,In-Store,Salem,2023-07-01
7746,Mason Brown,Retail,Immediate,In-Store,Portland,2024-12-02
7747,MIA KIM ,Retail,Immediate,In-Store,Portland,2022-09-30
7748,Grace Taylor,Retail,Immediate,In-Store,Beaverton,2024-02-14
7749,Isabella Moore,Retail,Immediate,In-Store,Gresham,2022-08-29
7750,Ava Jones,Retail,Immediate,In-Store,Lake Oswego,2024-05-28
7751,Daniel Thomas,Retail,Immediate,In-Store,Beaverton,2022-01-26
7752,Michael Jones,Retail,Immediate,In-Store,Beaverton,2023-11-01
7753,Daniel Williams,Retail,Immediate,In-Store,Portland,2023-09-18
7754,Lucas Wilson,Retail,Immediate,In-Store, portland,2025-06-12
7755,Emily Davis,Retail,Immediate,In-Store,Eugene,2022-10-18
7756,Matthew Lee,Retail,Immediate,In-Store, portland,2025-03-08
7757,Robert Patel,Retail,Immediate,In-Store,Portland,2022-02-07
7758,MATTHEW ANDERSON ,Retail,Immediate,In-Store,Portland,2024-01-24
7759,Ella Anderson,Retail,Immediate,In-Store,Portland,2025-03-03
7760,Matthew Brown,Retail,Immediate,In-Store,Portland,2025-04-16
7761,William Brown,Retail,Immediate,In-Store,Portland,2024-02-13
7762,Mason Johnson,Retail,Immediate,In-Store,Portland,2022-05-06
7763,ETHAN DAVIS ,Retail,Immediate,In-Store,Tigard,2022-01-29
7764,SOPHIA DAVIS ,Retail,Immediate,In-Store,Portland,2024-06-14
7765,Emma Lee,Retail,Immediate,In-Store,Portland,2024-01-27
7766,Christopher Anderson,Retail,Immediate,In-Store,Portland,2022-04-22
7767,Andrew Davis,Retail,Immediate,In-Store,Hillsboro,2022-02-09
7768,Ella Moore,Retail,Immediate,In-Store,Hillsboro,2025-10-12
7769,Mia Williams,Retail,Immediate,In-Store,Seattle,2023-11-23
7770,Sophia Wilson,Retail,Immediate,In-Store,Portland,2024-01-10
7771,MADISON TAYLOR ,Retail,Immediate,In-Store,Portland,2022-11-12
7772,Sarah Taylor,Retail,Immediate,In-Store,Portland,2024-06-11
7773,Matthew Patel,Retail,Immediate,In-Store,Portland,2025-03-05
7774,Mia Smith,Retail,Immediate,In-Store, portland,2022-07-22
7775,Ava Williams,Retail,Immediate,In-Store, hillsboro,2025-10-29
7776,Liam Brown,Retail,Immediate,In-Store,Portland,2025-01-21
7777,Andrew Brown,Retail,Immediate,In-Store,Portland,2025-02-21
7778,JESSICA NGUYEN ,Retail,Immediate,In-Store, portland,2022-07-09
7779,Chloe Williams,Retail,Immediate,In-Store,Portland,2023-09-20
7780,Lucas Anderson,Retail,Immediate,In-Store, beaverton,2023-02-14
7781,Chloe Anderson,Retail,Immediate,In-Store,Lake Oswego,2023-10-31
7782,Chloe Davis,Retail,Immediate,In-Store,Portland,2023-01-19
7783,CHRISTOPHER WILSON ,Retail,Immediate,In-Store,Vancouver,2022-01-31
7784,Jessica Johnson,Retail,Immediate,In-Store,Portland,2024-05-18
7785,Matthew Miller,Retail,Immediate,In-Store,Lake Oswego,2024-12-23
7786,CHRISTOPHER KIM ,Retail,Immediate,In-Store,Portland,2023-07-06
7787,Ashley Johnson,Retail,Immediate,In-Store,Bend,2022-12-27
7788,Ashley Williams,Retail,Immediate,In-Store,Tigard,2025-09-04
7789,Lucas Patel,Retail,Immediate,In-Store,Salem,2024-11-05
7790,HANNAH MILLER ,Retail,Immediate,In-Store,Portland,2024-07-02
7791,SARAH ANDERSON ,Retail,Immediate,In-Store,Gresham,2022-09-23
7792,David Anderson,Retail,Immediate,In-Store,Seattle,2025-01-08
7793,Chloe Anderson,Retail,Immediate,In-Store,Portland,2022-08-16
7794,Hannah Wilson,Retail,Immediate,In-Store,Portland,2025-03-14
7795,Ethan Miller,Retail,Immediate,In-Store,Gresham,2024-12-13
7796,Mia Anderson,Retail,Immediate,In-Store, vancouver,2024-08-26
7797,Madison Moore,Retail,Immediate,In-Store,Eugene,2025-12-22
7798,Michael Lee,Retail,Immediate,In-Store,Portland,2023-02-08
7799,Lucas Kim,Retail,Immediate,In-Store,Portland,2023-03-23
7800,Andrew Anderson,Retail,Immediate,In-Store,Portland,2022-09-11
7801,David Martin,Retail,Immediate,In-Store,Eugene,2022-10-19
7802,Robert Martin,Retail,Immediate,In-Store,Lake Oswego,2024-11-08
7803,Lucas Martin,Retail,Immediate,In-Store,Salem,2023-08-11
7804,Robert Thomas,Retail,Immediate,In-Store,Portland,2023-10-29
7805,Ella Johnson,Retail,Immediate,In-Store,Portland,2025-09-18
7806,Andrew Kim,Retail,Immediate,In-Store,Portland,2022-08-04
7807,Ava Brown,Retail,Immediate,In-Store,Portland,2024-06-30
7808,Michael Kim,Retail,Immediate,In-Store,Portland,2022-12-07
7809,Michael Nelson,Retail,Immediate,In-Store,Salem,2025-03-12
7810,Jessica Anderson,Retail,Immediate,In-Store,Gresham,2022-05-27
7811,MICHAEL CARTER ,Retail,Immediate,In-Store,Hillsboro,2023-04-10
7812,Sarah Jones,Retail,Immediate,In-Store,Portland,2024-06-13
7813,Ava Patel,Retail,Immediate,In-Store,Beaverton,2025-04-22
7814,David Thomas,Retail,Immediate,In-Store,Seattle,2022-03-09
7815,Grace Taylor,Retail,Immediate,In-Store,Portland,2022-05-10
7816,Jessica Brown,Retail,Immediate,In-Store,Portland,2023-01-26
7817,Christopher Anderson,Retail,Immediate,In-Store,Salem,2024-06-11
7818,Emma Nelson,Retail,Immediate,In-Store,Portland,2022-11-14
7819,Jessica Smith,Retail,Immediate,In-Store, portland,2022-08-12
7820,Isabella Williams,Retail,Immediate,In-Store,Corvallis,2023-10-31
7821,David Smith,Retail,Immediate,In-Store,Portland,2025-01-10
7822,GRACE TAYLOR ,Retail,Immediate,In-Store,Seattle,2024-08-24
7823,Mia Smith,Retail,Immediate,In-Store,Bend,2022-12-17
7824,Madison Garcia,Retail,Immediate,In-Store,Eugene,2025-06-08
7825,James Davis,Retail,Immediate,In-Store,Gresham,2024-02-21
7826,Liam Kim,Retail,Immediate,In-Store,Vancouver,2023-06-19
7827,Christopher Miller,Retail,Immediate,In-Store,Portland,2025-05-31
7828,NOAH JONES ,Retail,Immediate,In-Store,Portland,2025-11-12
7829,Matthew Nguyen,Retail,Immediate,In-Store, hillsboro,2022-06-23
7830,Robert Williams,Retail,Immediate,In-Store,Beaverton,2022-01-27
7831,David Miller,Retail,Immediate,In-Store, portland,2024-10-26
7832,Joseph Miller,Retail,Immediate,In-Store, hillsboro,2022-04-09
7833,Mia Jones,Retail,Immediate,In-Store,Portland,2025-12-19
7834,Andrew Nelson,Retail,Immediate,In-Store,Beaverton,2022-03-10
7835,Ava Anderson,Retail,Immediate,In-Store,Portland,2022-02-10
7836,Sarah Johnson,Retail,Immediate,In-Store, eugene,2022-07-08
7837,William Carter,Retail,Immediate,In-Store,Beaverton,2022-09-15
7838,Christopher Carter,Retail,Immediate,In-Store,Beaverton,2025-09-07
7839,Noah Smith,Retail,Immediate,In-Store,Bend,2022-10-02
7840,Daniel Johnson,Retail,Immediate,In-Store,Portland,2022-08-28
7841,Ashley Nelson,Retail,Immediate,In-Store,Hillsboro,2022-11-27
7842,SARAH MARTIN ,Retail,Immediate,In-Store,Portland,2022-12-09
7843,JAMES MOORE ,Retail,Immediate,In-Store,Portland,2022-04-19
7844,Michael Nelson,Retail,Immediate,In-Store,Beaverton,2023-04-24
7845,William Garcia,Retail,Immediate,In-Store,Eugene,2022-05-16
7846,MADISON KIM ,Retail,Immediate,In-Store,Bend,2022-06-07
7847,William Wilson,Retail,Immediate,In-Store,Portland,2024-02-03
7848,David Nguyen,Retail,Immediate,In-Store,Portland,2022-11-21
7849,Ethan Kim,Retail,Immediate,In-Store,Salem,2022-02-14
7850,Chloe Jones,Retail,Immediate,In-Store,Vancouver,2022-06-15
7851,Joseph Williams,Retail,Immediate,In-Store,Portland,2025-02-28
7852,JOSEPH MARTIN ,Retail,Immediate,In-Store,Salem,2022-09-02
7853,Sarah Johnson,Retail,Immediate,In-Store,Portland,2022-12-23
7854,Madison Garcia,Retail,Immediate,In-Store,Beaverton,2022-10-12
7855,Michael Miller,Retail,Immediate,In-Store,Portland,2022-03-02
7856,Emily Garcia,Retail,Immediate,In-Store,Portland,2025-07-13
7857,Noah Wilson,Retail,Immediate,In-Store,Bend,2022-02-04
7858,LUCAS NGUYEN ,Retail,Immediate,In-Store,Portland,2022-02-11
7859,Grace Williams,Retail,Immediate,In-Store,Beaverton,2024-06-22
7860,Lucas Miller,Retail,Immediate,In-Store,Hillsboro,2024-02-17
7861,William Smith,Retail,Immediate,In-Store,Portland,2024-02-06
7862,Isabella Wilson,Retail,Immediate,In-Store,Beaverton,2024-08-01
7863,William Martin,Retail,Immediate,In-Store,Eugene,2022-11-21
7864,Mia Garcia,Retail,Immediate,In-Store,Portland,2025-11-16
7865,ANDREW KIM ,Retail,Immediate,In-Store,Hillsboro,2025-09-28
7866,Emma Thomas,Retail,Immediate,In-Store,Vancouver,2022-06-29
7867,Hannah Nelson,Retail,Immediate,In-Store,Hillsboro,2025-03-31
7868,Mia Patel,Retail,Immediate,In-Store,Beaverton,2023-09-19
7869,Matthew Kim,Retail,Immediate,In-Store,Portland,2022-03-02
7870,Daniel Taylor,Retail,Immediate,In-Store,Corvallis,2025-08-08
7871,Liam Anderson,Retail,Immediate,In-Store,Hillsboro,2025-02-06
7872,James Nelson,Retail,Immediate,In-Store,Gresham,2022-09-13
7873,Matthew Lee,Retail,Immediate,In-Store,Portland,2023-12-31
7874,Grace Brown,Retail,Immediate,In-Store,Portland,2024-10-07
7875,Christopher Garcia,Retail,Immediate,In-Store,Portland,2022-09-11
7876,Chloe Nelson,Retail,Immediate,In-Store,Portland,2024-08-14
7877,Lucas Johnson,Retail,Immediate,In-Store,Corvallis,2022-04-05
7878,Robert Nguyen,Retail,Immediate,In-Store,Bend,2024-02-12
7879,Olivia Lee,Retail,Immediate,In-Store,Portland,2024-07-16
7880,Mia Wilson,Retail,Immediate,In-Store,Salem,2024-06-26
7881,MICHAEL BROWN ,Retail,Immediate,In-Store,Seattle,2022-02-23
7882,Andrew Williams,Retail,Immediate,In-Store,Gresham,2024-03-07
7883,Joseph Martin,Retail,Immediate,In-Store,Portland,2023-06-20
7884,MICHAEL ANDERSON ,Retail,Immediate,In-Store,Eugene,2024-11-23
7885,Chloe Carter,Retail,Immediate,In-Store,Portland,2022-11-21
7886,Ethan Kim,Retail,Immediate,In-Store,Portland,2024-01-23
7887,David Miller,Retail,Immediate,In-Store,Salem,2023-12-02
7888,ELLA MILLER ,Retail,Immediate,In-Store,Portland,2022-06-12
7889,Ella Nelson,Retail,Immediate,In-Store,Hillsboro,2025-10-03
7890,Daniel Martin,Retail,Immediate,In-Store,Lake Oswego,2023-06-30
7891,Hannah Martin,Retail,Immediate,In-Store,Portland,2025-02-25
7892,Ashley Jones,Retail,Immediate,In-Store,Eugene,2022-04-30
7893,Ethan Patel,Retail,Immediate,In-Store,Beaverton,2023-02-28
7894,James Kim,Retail,Immediate,In-Store,Portland,2023-04-04
7895,MASON KIM ,Retail,Immediate,In-Store,Beaverton,2022-04-16
7896,David Carter,Retail,Immediate,In-Store,Vancouver,2022-04-05
7897,CHLOE SMITH ,Retail,Immediate,In-Store,Portland,2024-09-21
7898,David Martin,Retail,Immediate,In-Store,Portland,2023-11-21
7899,Sophia Martin,Retail,Immediate,In-Store,Portland,2024-02-28
7900,Emily Wilson,Retail,Immediate,In-Store,Portland,2022-12-12
7901,Andrew Lee,Retail,Immediate,In-Store,Portland,2022-11-25
7902,Madison Williams,Retail,Immediate,In-Store,Bend,2025-04-29
7903,Robert Nelson,Retail,Immediate,In-Store,Portland,2025-05-08
7904,Joseph Patel,Retail,Immediate,In-Store,Gresham,2023-01-01
7905,Ava Kim,Retail,Immediate,In-Store,Gresham,2025-06-25
7906,Ethan Brown,Retail,Immediate,In-Store,Portland,2024-05-04
7907,Emily Martin,Retail,Immediate,In-Store, seattle,2025-07-18
7908,Mason Miller,Retail,Immediate,In-Store,Hillsboro,2025-10-10
7909,EMILY BROWN ,Retail,Immediate,In-Store,Beaverton,2024-09-17
7910,Liam Taylor,Retail,Immediate,In-Store, seattle,2023-02-10
7911,Matthew Kim,Retail,Immediate,In-Store, hillsboro,2025-03-11
7912,Robert Garcia,Retail,Immediate,In-Store,Portland,2023-06-06
7913,Robert Martin,Retail,Immediate,In-Store,Seattle,2024-05-23
7914,EMILY WILLIAMS ,Retail,Immediate,In-Store,Portland,2022-04-15
7915,Emma Thomas,Retail,Immediate,In-Store,Portland,2023-02-15
7916,Mia Moore,Retail,Immediate,In-Store,Portland,2022-04-21
7917,Grace Moore,Retail,Immediate,In-Store, beaverton,2023-09-19
7918,Isabella Davis,Retail,Immediate,In-Store,Portland,2025-02-23
7919,Emma Anderson,Retail,Immediate,In-Store,Tigard,2024-11-18
7920,Matthew Smith,Retail,Immediate,In-Store,Portland,2025-04-14
7921,HANNAH NELSON ,Retail,Immediate,In-Store,Eugene,2022-05-06
7922,Olivia Garcia,Retail,Immediate,In-Store,Seattle,2023-01-14
7923,Sophia Kim,Retail,Immediate,In-Store,Gresham,2022-08-11
7924,Liam Brown,Retail,Immediate,In-Store,Gresham,2025-11-07
7925,Lucas Jones,Retail,Immediate,In-Store,Portland,2024-04-20
7926,William Wilson,Retail,Immediate,In-Store,Portland,2024-06-02
7927,Hannah Carter,Retail,Immediate,In-Store,Portland,2024-07-15
7928,Joseph Nguyen,Retail,Immediate,In-Store, salem,2022-12-26
7929,Ethan Smith,Retail,Immediate,In-Store, portland,2023-02-02
7930,Andrew Wilson,Retail,Immediate,In-Store,Eugene,2023-08-01
7931,Lucas Johnson,Retail,Immediate,In-Store,Portland,2025-06-19
7932,Liam Lee,Retail,Immediate,In-Store,Seattle,2025-10-25
7933,William Garcia,Retail,Immediate,In-Store,Portland,2022-02-28
7934,Ethan Moore,Retail,Immediate,In-Store,Portland,2022-06-11
7935,Joseph Johnson,Retail,Immediate,In-Store,Salem,2024-02-11
7936,Ava Patel,Retail,Immediate,In-Store, salem,2025-08-23
7937,Chloe Jones,Retail,Immediate,In-Store,Eugene,2024-06-01
7938,James Wilson,Retail,Immediate,In-Store,Vancouver,2023-03-07
7939,Chloe Anderson,Retail,Immediate,In-Store,Portland,2024-09-29
7940,Andrew Garcia,Retail,Immediate,In-Store,Portland,2025-06-16
7941,David Jones,Retail,Immediate,In-Store,Portland,2022-03-10
7942,Michael Smith,Retail,Immediate,In-Store,Seattle,2023-02-09
7943,Hannah Garcia,Retail,Immediate,In-Store,Portland,2025-05-17
7944,Ava Jones,Retail,Immediate,In-Store,Portland,2025-07-22
7945,GRACE THOMAS ,Retail,Immediate,In-Store,Hillsboro,2022-06-28
7946,Grace Jones,Retail,Immediate,In-Store,Portland,2023-06-23
7947,James Brown,Retail,Immediate,In-Store,Portland,2023-12-01
7948,Matthew Patel,Retail,Immediate,In-Store,Portland,2025-07-24
7949,Matthew Miller,Retail,Immediate,In-Store,Corvallis,2022-01-22
7950,Ella Moore,Retail,Immediate,In-Store,Hillsboro,2024-10-12
7951,Olivia Jones,Retail,Immediate,In-Store, portland,2025-06-22
7952,ROBERT NGUYEN ,Retail,Immediate,In-Store,Eugene,2025-12-05
7953,Michael Nguyen,Retail,Immediate,In-Store, portland,2022-07-13
7954,Ethan Johnson,Retail,Immediate,In-Store,Portland,2024-09-23
7955,JESSICA GARCIA ,Retail,Immediate,In-Store,Gresham,2022-08-18
7956,Ella Anderson,Retail,Immediate,In-Store, beaverton,2024-02-07
7957,EMMA TAYLOR ,Retail,Immediate,In-Store,Portland,2023-08-26
7958,Ella Patel,Retail,Immediate,In-Store,Portland,2025-01-13
7959,Hannah Jones,Retail,Immediate,In-Store,Beaverton,2025-05-03
7960,Mason Jones,Retail,Immediate,In-Store, portland,2025-03-05
7961,Isabella Thomas,Retail,Immediate,In-Store,Salem,2024-11-28
7962,JAMES MARTIN ,Retail,Immediate,In-Store,Portland,2024-10-11
7963,Mason Taylor,Retail,Immediate,In-Store, corvallis,2024-06-02
7964,Ella Nguyen,Retail,Immediate,In-Store,Portland,2025-04-10
7965,ETHAN NELSON ,Retail,Immediate,In-Store,Portland,2024-06-18
7966,Lucas Taylor,Retail,Immediate,In-Store,Portland,2023-01-27
7967,Robert Martin,Retail,Immediate,In-Store,Portland,2024-12-06
7968,Isabella Nguyen,Retail,Immediate,In-Store,Portland,2022-09-29
7969,Lucas Patel,Retail,Immediate,In-Store,Salem,2024-12-16
7970,GRACE WILSON ,Retail,Immediate,In-Store, tigard,2022-01-04
7971,Jessica Lee,Retail,Immediate,In-Store,Portland,2025-03-04
7972,Ava Jones,Retail,Immediate,In-Store,Beaverton,2023-04-14
7973,EMMA ANDERSON ,Retail,Immediate,In-Store, portland,2023-01-21
7974,Ethan Brown,Retail,Immediate,In-Store,Corvallis,2022-04-11
7975,Hannah Thomas,Retail,Immediate,In-Store,Salem,2022-09-11
7976,Grace Moore,Retail,Immediate,In-Store,Gresham,2025-01-26
7977,Isabella Lee,Retail,Immediate,In-Store,Portland,2022-03-30
7978,Jessica Nguyen,Retail,Immediate,In-Store,Salem,2023-01-15
7979,Liam Nguyen,Retail,Immediate,In-Store,Eugene,2022-01-23
7980,EMILY WILSON ,Retail,Immediate,In-Store,Hillsboro,2022-05-17
7981,Christopher Anderson,Retail,Immediate,In-Store,Corvallis,2025-01-29
7982,Olivia Garcia,Retail,Immediate,In-Store,Salem,2023-11-03
7983,Madison Davis,Retail,Immediate,In-Store,Portland,2023-02-03
7984,ELLA LEE ,Retail,Immediate,In-Store,Portland,2022-02-12
7985,Michael Patel,Retail,Immediate,In-Store,Beaverton,2025-06-30
